Country,Company Name,Year,Sector,DealType,DealSubtype, Proceeds ($ millions) 
Romania,Electrica Moldova S.A.,2005,Infrastructure,Divestiture,Partial, 39.90 
Romania,Electrica Oltenia S.A.,2005,Infrastructure,Divestiture,Partial, 60.40 
Romania,Banca Comerciala Romania,2006,Financial,Divestiture,Partial (62%)," 4,700.00 "
Romania,Transelectrica SA,2006,Infrastructure,Divestiture,Partial (10%), 45.00 
Romania,RCS & RDS ,2007,Infrastructure,Greenfield project,Merchant (100%) , 35.00 
Romania,Romanian gas transmission company (Transgaz),2007,Infrastructure,IPO,Partial (10%)," 2,600.00 "
Romania,Electrica Muntenia Sud,2008,Infrastructure,Divestiture,Partial,581.00
Romania,Micro Hydro Power (17 plant package),2008,Infrastructure,Divestiture,Full ,41.00
Romania,Micro Hydro Power (7 plant package),2008,Infrastructure,Divestiture,Full ,6.10
Romania,Micro Hydro Power (9 plant package),2008,Infrastructure,Divestiture,Full ,2.00
Romania,Automobile Craiova,2008,Competitive,Private Sale,Partial (72.4),84.72
Russian Federation,Bogoslovskiy Aluminum Works,2000,Competitive,,, 3.36 
Russian Federation,Faizali(Russian Federation),2000,Competitive,,,
Russian Federation,Khosilot(Russian Federation),2000,Competitive,,,
Russian Federation,Kolomina Locomotive Plant,2000,Competitive,Divestiture,Full, 4.48 
Russian Federation,Pakhati Proletar(Russian Federation),2000,Competitive,,,
Russian Federation,Umed-1(Russian Federation),2000,Competitive,,,
Russian Federation,Obneftegazgeologia,2000,Energy,,, 2.36 
Russian Federation,Sonic Duo (merged with MegaFon),2000,Infrastructure,,, 283.10 
Russian Federation,Chita Mining Co,2000,Primary,,, 12.30 
Russian Federation,Kenotek,2000,Primary,,, 3.94 
Russian Federation,Khakasugol,2000,Primary,,, 1.01 
Russian Federation,Kuznetskugol Mining Company,2000,Primary,,, 2.25 
Russian Federation,Sokolovskoye,2000,Primary,,, 1.60 
Russian Federation,Moscow River Navigation,2001,Competitive,Private Sale,, 4.50 
Russian Federation,Plastik,2001,Competitive,,, 1.11 
Russian Federation,Onako,2001,Energy,,," 1,080.00 "
Russian Federation,Avtovazbank,2001,Financial,,, 4.12 
Russian Federation,Chelyabkomzembank,2001,Financial,,, 1.98 
Russian Federation,Pyotr Pervy Bank,2001,Financial,,, 3.31 
Russian Federation,Rosgosstrakh,2001,Financial,,, 8.00 
Russian Federation,Pavlovsky Engineering Plant,2002,Competitive,Divestiture,Partial, 2.50 
Russian Federation,Nafta-Moskva,2002,Energy,Divestiture,Partial, 1.09 
Russian Federation,Khanty-Mansiisky Bank,2002,Financial,Private Sale,, 32.25 
Russian Federation,Vyatka Bank,2002,Financial,,, 1.36 
Russian Federation,Solikamskaya HPP 12,2002,Infrastructure,,, 14.00 
Russian Federation,Tatenergo,2002,Infrastructure,,, 38.46 
Russian Federation,Dalvostugol,2002,Primary,Divestiture,Partial, 30.00 
Russian Federation,Kiselevskugol,2002,Primary,Private Sale,, 1.32 
Russian Federation,Raevsky Sugar Plant,2003,Competitive,,, 4.98 
Russian Federation,Roseximbank,2003,Financial,Divestiture,Partial, 27.72 
Russian Federation,Rosgosstrakh,2003,Financial,Greenfield project,"Build, own, and operate", 21.80 
Russian Federation,Arkhangelsk Marine Merchant Port,2003,Infrastructure,Divestiture,Full, 2.53 
Russian Federation,Lenzoloto,2003,Primary,,, 153.00 
Russian Federation,OAO Aldanzoloto,2003,Primary,,, 15.00 
Russian Federation,Rudnik Imeni Matrosova,2003,Primary,,, 34.09 
Russian Federation,Vorkutaugol,2003,Primary,,, 27.76 
Russian Federation,LuKoil,2004,Energy,Private Sale,," 1,998.00 "
Russian Federation,LuKoil,2004,Energy,Private Sale,, 775.00 
Russian Federation,Slavneft,2004,Energy,Private Sale,," 1,860.00 "
Russian Federation,Halogen ,2005,Competitive,,, 29.39 
Russian Federation,Polief ,2005,Competitive,,, 107.56 
Russian Federation,Sea Port St. Petersburg  ,2005,Infrastructure,,, 28.41 
Russian Federation,Rosneft,2006,Energy,Public Offering,," 10,700.00 "
Russian Federation,Sochi International Airport,2006,Infrastructure,Divestiture,Full, 144.00 
Russian Federation,Sberbank,2007,Financial,IPO,Partial," 8,800.00 "
Russian Federation,Vneshtorgbank,2007,Financial,IPO,Partial," 8,000.00 "
Russian Federation,Kirov Energy Sales Company - OAO KirovEnergoSbyt ,2007,Infrastructure,Divestiture,Full , 12.00 
Russian Federation,Kuzbass Energy Sales Company - KuzbassEnergoSbyt ,2007,Infrastructure,Divestiture,Partial (72%), 44.00 
Russian Federation,Nizhegorod Energy Sales Company - Nizhnovenergosbyt ,2007,Infrastructure,Divestiture,Full , 79.00 
Russian Federation,Orenburg Energy Sales Company - OrenburgEnergoSbyt ,2007,Infrastructure,Divestiture,Full , 42.60 
Russian Federation,Perm Energy Sales Company - PermEnergoSbyt,2007,Infrastructure,Divestiture,Full , 51.00 
Russian Federation,Sverdlov Energy Sales Company - SverdlovEnergySbyt,2007,Infrastructure,Divestiture,Partial (49%), 44.60 
Russian Federation,Taimyrenergo OAO,2007,Infrastructure,Divestiture,Full , 271.00 
Russian Federation,Territorial Generating Company TGK-5 ,2007,Infrastructure,Divestiture,Partial (75%), 450.00 
Russian Federation,UES-OGK-5,2007,Infrastructure,Asset sale,," 1,500.00 "
Russian Federation,United Energy Systems (UES),2007,Infrastructure,Divestiture,," 1,500.00 "
Russian Federation,WGC-2,2007,Infrastructure,IPO,," 1,000.00 "
Russian Federation,Wholesale Generating Company OAO OGK-3,2007,Infrastructure,Divestiture,Partial (64.8%), 954.00 
Russian Federation,Wholesale Generating Company OAO OGK-4,2007,Infrastructure,Divestiture,Partial (70%)," 3,900.00 "
Russian Federation,Elgaugol and Yakutugol,2007,Primary,Auction,Partial (68.86 and 75%)," 2,300.00 "
Russian Federation,Territorial Generating Company 4 (TGK-4),2008,Infrastructure,Divestiture,Partial,1280.00
Russian Federation,Territorial Generating Company TGK-7 (Vologda TGK),2008,Infrastructure,Divestiture,Partial,1150.00
Russian Federation,Territorial Generating Company - TGK-10,2008,Infrastructure,Divestiture,Partial,1100.00
Russian Federation,Territorial Generating Company TGK-8 ,2008,Infrastructure,Divestiture,Partial,690.00
Russian Federation,Territorial Generating Company TGK-9,2008,Infrastructure,Divestiture,Partial,633.00
Russian Federation,Territorial Generating Company TGK - 6,2008,Infrastructure,Divestiture,Partial,460.00
Russian Federation,Territorial Generating Company TGK-2,2008,Infrastructure,Divestiture,Partial,392.00
Russian Federation,Territorial Generating Company TGK-13 (Yeniseiskaya),2008,Infrastructure,Divestiture,Partial,202.00
Russian Federation,Territorial Generating Company 14 (TGK-14),2008,Infrastructure,Divestiture,Partial,77.00
Russian Federation,Rosterminalugol Terminal Operator,2008,Infrastructure,Divestiture,Partial,24.00
Russian Federation,Volgograd Utility,2008,Infrastructure,Management and lease contract,Lease contract,69.00
Rwanda,Rwandatel,2005,Infrastructure,Tender,, 20.00 
Rwanda,Cimerwa,2006,Competitive,,, 5.30 
Rwanda,Usine a The de Nyabihu +Rubaya/Nyabihu Tea Factory,2006,Competitive,Divestiture,, 2.50 
Rwanda,Rwandatel - Second Divestiture,2007,Infrastructure,Divestiture,Partial (80%), 100.00 
Senegal,"Air Senegal (Société Nationale des Transports Aériens, SONATRA)",2000,Competitive,Divestiture,Partial, 5.00 
Senegal,Dakar-Bamako Railway,2003,Infrastructure,Concession,"Rehabilitate, operate, and transfer", 55.40 
Senegal,Sonacos,2005,Competitive,Tender,, 15.00 
Senegal,Sudatel Senegal,2007,Infrastructure,Greenfield project,Merchant (100%), 200.00 
Serbia,Apatin Manufacturing,2002,Competitive,,, 15.65 
Serbia,Beocinska Fabrika Cementa,2002,Competitive,,, 88.80 
Serbia,Kosjeric,2002,Competitive,,, 35.50 
Serbia,Merima,2002,Competitive,,, 14.75 
Serbia,Novi Popovac,2002,Competitive,,, 89.10 
Serbia,Zorka Pharma AD,2002,Competitive,,, 14.47 
Serbia,Ateks,2003,Competitive,Private Sale,, 9.50 
Serbia,"Duvanska industrija Nis, Nis",2003,Competitive,,, 439.10 
Serbia,"Duvanska industrija Vranje, Vranje",2003,Competitive,,, 56.69 
Serbia,Frikom,2003,Competitive,,, 11.00 
Serbia,"Zdravlje, Leskovac",2003,Competitive,,, 3.72 
Serbia,"Beopetrol, Beograd",2003,Energy,,, 134.90 
Serbia,Montenegrobanka,2003,Financial,Private Sale,, 12.31 
Serbia,Sabac Dairy,2004,Competitive,Private Sale,, 8.70 
Serbia,Autokomanda,2005,Competitive,,, 21.14 
Serbia,Azotara,2005,Competitive,Tender,, 16.00 
Serbia,Dijamant,2005,Competitive,Auction,, 36.50 
Serbia,Gosa FOM ,2005,Competitive,,, 5.06 
Serbia,PZP Beograd ,2005,Competitive,,, 23.78 
Serbia,Rubin ,2005,Competitive,,, 254.61 
Serbia,Delta Banka,2005,Financial,Tender,, 363.00 
Serbia,Jubanka,2005,Financial,Tender,, 198.00 
Serbia,Podgoricka Banka,2005,Financial,,, 20.00 
Serbia,Telekom Montenegro,2005,Infrastructure,Tender,, 147.00 
Serbia,Centrobanka,2006,Financial,,, 40.60 
Serbia,Niska Banka,2006,Financial,,, 18.10 
Serbia,Panonska Banka,2006,Financial,,, 155.20 
Serbia,Vojvodjanska Banka,2006,Financial,Divestiture,Partial (99.44%), 489.00 
Serbia,Telenor Serbia,2006,Infrastructure,Divestiture,Full," 1,919.00 "
Serbia,VIP Mobil,2006,Infrastructure,Greenfield,, 432.00 
Serbia,FAMPHARM,2007,Competitive,,, 2.37 
Serbia,LESKOVACKI SAJAM,2007,Competitive,,, 2.40 
Serbia,LOZNICA,2007,Competitive,,, 6.30 
Serbia,MIN Holding Co.,2007,Competitive,,, 2.89 
Serbia,MIN Holding Co. FITIP a.d.,2007,Competitive,,, 4.65 
Serbia,PALAS - JAGODINA,2007,Competitive,,, 1.40 
Serbia,RAFINERIJA NAFTE,2007,Energy,,, 21.28 
Serbia,Second mobile license in Kosovo,2007,Infrastructure,Greenfield project,Merchant (full), 99.00 
Serbia,RUDNIK KOVIN ,2007,Primary,,, 22.90 
Serbia," ""MGI REVIZIJA I RA_UNOVODSTVO"" a.d., Beograd-Vra_ar",2008,Financial,Auction,,1.00
Serbia,"RUDARSKO - TOPIONI_ARSKI BASEN BOR - GRUPA, Bor",2008,Primary,Tender,,471.07
Serbia,"""INDUSTRIJA MAŠINA I TRAKTORA"" , Beograd-Novi Beograd",2008,Competitive,Tender,,178.37
Serbia,"""MINEL TRANSFORMATORI"",  Beograd-Voždovac",2008,Competitive,Tender,,25.04
Serbia,"""DOŽA _ER_"", Ba_ka Topola",2008,Competitive,Auction,,21.28
Serbia," ""DAVID PAJI_ - DAKA"" , Beograd-Stari Grad",2008,Competitive,Auction,,19.22
Serbia,"""STARI TAMIŠ"", Pan_evo",2008,Competitive,Tender,,16.49
Serbia,"""KOLUBARA-UNIVERZAL"" d.o.o., Beograd-Lazarevac",2008,Competitive,Tender,,16.20
Serbia," ""BUDU_NOST"" , Ba_ka Palanka",2008,Competitive,Auction,,11.90
Serbia,"OPTIKA, Beograd-Stari Grad",2008,Competitive,Tender,,11.19
Serbia,"IKARBUS - AD, Beograd-Zemun",2008,Competitive,Tender,,10.58
Serbia," ""7. JULI"", Temerin",2008,Competitive,Auction,,9.47
Serbia,"""VEN_AC"", Aran_elovac",2008,Competitive,Tender,,7.66
Serbia," ""KA_AREVO"", Pan_evo",2008,Competitive,Auction,,7.57
Serbia," ""JADRAN"" , Ba_ka Palanka",2008,Competitive,Auction,,7.46
Serbia," EROZIJA, Valjevo",2008,Competitive,Auction,,6.20
Serbia," ""SLOGA"", Kikinda",2008,Competitive,Auction,,6.07
Serbia," ""NOVA SLOGA"" DOO, Trstenik",2008,Competitive,Tender,,5.89
Serbia,"""BUDIMKA"", Požega",2008,Competitive,Auction,,4.83
Serbia," ""NOVI KOLEKTIV"", Beograd-Zvezdara",2008,Competitive,Auction,,4.41
Serbia,"""HEBA"", Bujanovac",2008,Competitive,Tender,,3.68
Serbia,"""PAN_EVAC"", Pan_evo",2008,Competitive,Auction,,3.19
Serbia," ""VOJVODINA TEHNOPROMET"" , Sremska Mitrovica",2008,Competitive,Auction,,3.15
Serbia,"""DAKA SERVIS"", Beograd-Zvezdara",2008,Competitive,Auction,,3.02
Serbia,"""ZOBNATICA"", Ba_ka Topola",2008,Competitive,Auction,,2.89
Serbia," ""FABRIKA HARTIJE"" , Beograd-Palilula",2008,Competitive,Tender,,2.58
Serbia,"  ""TEHNOHEMIJA""d.p., Sremska Mitrovica",2008,Competitive,Auction,,2.50
Serbia,"  ""SJENICA"", Sjenica",2008,Competitive,Auction,,2.25
Serbia," ""DOLOVO"", Pan_evo",2008,Competitive,Auction,,1.99
Serbia,"POLIESTER, Priboj",2008,Competitive,Tender,,1.96
Serbia,"""KERAMIKA"", Beograd-Mladenovac",2008,Competitive,Tender,,1.66
Serbia," ""NOVI DANI"", Ivanjica",2008,Competitive,Auction,,1.48
Serbia,"""GOŠA"" FABRIKA DRUMSKIH VOZILA, Smederevska Palanka",2008,Competitive,Auction,,1.47
Serbia,"MIRNA TRGOVINA, Beograd-Novi Beograd",2008,Competitive,Auction,,1.32
Serbia," ""KUPUSINA"", Novi Kneževac",2008,Competitive,Auction,,1.32
Serbia,"ZAVARIVA_, Vranje",2008,Competitive,Tender,,1.15
Serbia,"GOŠA-OPTOELEKTRONIKA, Beograd-Zemun",2008,Competitive,Auction,,1.11
Serbia," ""SPLENDID"", Beograd-Stari Grad",2008,Financial,Auction,,17.82
Serbia,"""PTT-UGOSTITELJSTVO"" d.o.o., Beograd-Stari Grad",2008,Financial,Auction,,14.76
Serbia,"""EXCELSIOR"", Beograd-Stari Grad",2008,Financial,Auction,,10.80
Serbia,"""TREM"", Niš",2008,Financial,Auction,,10.76
Serbia,"""JAVNA SKLADIŠTA"", Subotica",2008,Financial,Tender,,4.64
Serbia,"""SILOS"", Kovin",2008,Financial,Auction,,3.12
Serbia," PRIRODNO LE_ILIŠTE ATOMSKA BANJA GORNJA TREP_A, _a_ak",2008,Financial,Auction,,2.42
Serbia,"""VRUJCI"" , Mionica",2008,Financial,Auction,,1.66
Serbia,"""DUNAV"" ad, Smederevo",2008,Competitive,Auction,,13.99
Serbia,"RTB Bor ""JUGOTEHNA"" eksport-import , Beograd-Stari Grad",2008,Competitive,Auction,,13.59
Serbia," ""NIŠ - EKSPRES"", Niš",2008,Competitive,Tender,,4.82
Serbia," ""INEKS SOKOLICA"", Prijepolje",2008,Competitive,Auction,,4.79
Serbia,"""RADNI_KO PRIHVATILIŠTE"", Beograd-Voždovac",2008,Competitive,Auction,,4.73
Serbia,"AERODROM KETERING d.o.o., Beograd-Zemun",2008,Competitive,Auction,,3.02
Serbia," ""DIVA TREJD"" , Valjevo",2008,Competitive,Auction,,2.35
Serbia," SUBOTICA, Subotica",2008,Competitive,Auction,,2.23
Serbia," SEMENARNA, Beograd-Savski Venac",2008,Competitive,Auction,,1.66
Serbia,"  NOVI SAD, Novi Sad",2008,Competitive,Auction,,1.57
Serbia,"""IZOLACIJA"" holding, Beograd-Voždovac",2008,Competitive,Auction,,1.55
Serbia," ""HOLDING GAJ"", Beograd-Zvezdara",2008,Competitive,Auction,,1.30
Serbia,"  SREMSKA MITROVICA, Sremska Mitrovica",2008,Competitive,Auction,,1.26
Serbia," ZANAT, Šabac",2008,Competitive,Auction,,1.25
Serbia," PETROVAC, Petrovac",2008,Competitive,Auction,,1.02
Serbia,"""PUTEVI"", Sremska Mitrovica",2008,Infrastructure,Auction,,2.86
Slovakia,SCP Ruzomberok,2000,Competitive,Divestiture,Partial, 80.00 
Slovakia,VSZ,2000,Competitive,Divestiture,Partial, 60.00 
Slovakia,Slovnaft AS,2000,Energy,Divestiture,Partial, 262.00 
Slovakia,Pol'nobanka,2000,Financial,Divestiture,Partial, 27.52 
Slovakia,Slovak Telecom,2000,Infrastructure,Divestiture,, 554.10 
Slovakia,Slovalko,2001,Competitive,,, 75.50 
Slovakia,Slovnaft Bratislava,2001,Energy,,, 26.10 
Slovakia,Investicna a Rozvojova Banka,2001,Financial,Divestiture,, 14.00 
Slovakia,Slovenska Sporitelna,2001,Financial,Divestiture,, 372.60 
Slovakia,Vseobecna Uverova Banka,2001,Financial,Divestiture,, 379.10 
Slovakia,Globtel GSM,2001,Infrastructure,Divestiture,Full, 180.00 
Slovakia,Istrochem,2002,Competitive,Divestiture,, 5.50 
Slovakia,Slovenska Autobusova,2002,Competitive,,, 1.30 
Slovakia,Slovenska Plavba A Pristavy AS,2002,Competitive,,, 7.74 
Slovakia,ZSNP,2002,Competitive,Divestiture,, 9.48 
Slovakia,Transpetrol,2002,Energy,,, 74.40 
Slovakia,Istrobanka,2002,Financial,Divestiture,, 51.00 
Slovakia,Slovenska Poistovna,2002,Financial,Divestiture,, 150.00 
Slovakia,Slovensky Plynarensky Priemysel (SPP),2002,Infrastructure,Divestiture,," 2,700.00 "
Slovakia,Stredoslovenska Energetika (SSE),2002,Infrastructure,Divestiture,, 156.90 
Slovakia,Zapadoslovenska Energetika (ZSE),2002,Infrastructure,Divestiture,, 327.70 
Slovakia,Slovenska Autobusova-Lipotovsky,2003,Competitive,,, 1.30 
Slovakia,Slovenske Lodenice Komarno,2003,Competitive,Divestiture,Partial, 2.26 
Slovakia,Vychodoslovenska energetika (VSE),2003,Infrastructure,Divestiture,Full, 139.00 
Slovakia,Bratislava's Steam-Gas Cycle (PPC),2004,Competitive,Private Sale,, 50.00 
Slovakia,Slovenske Sporitelna,2004,Financial,Private Sale,, 85.70 
Slovakia,Parplynovy Cyklus Power Plant,2004,Infrastructure,Divestiture,Partial, 61.00 
Slovakia,Slovenska Autobusova Doprava Bratislava AS ,2005,Competitive,,, 9.36 
Slovakia,Slovenska Autobusova Doprava Trencin AS ,2005,Competitive,,, 2.51 
Slovakia,Slovenske Aerolinie AS,2005,Competitive,Private Sale,, 3.67 
Slovakia,Kosice Airport,2006,Infrastructure,Divestiture,Partial (66%), 30.00 
Slovakia,Slovenske Elektrarne AS,2006,Infrastructure,Divestiture,Partial (66%)," 1,075.00 "
Slovakia,Telefonica O2  ,2007,Infrastructure,Greenfield project,Merchant (100%) , 5.70 
Slovenia,Istrabenz,2007,Competitive,,Partial (28.22), 229.80 
Slovenia,Nova Kreditna Banka Maribor (NKBM),2007,Financial,,Partial (49%), 455.00 
Slovenia,Slovenska Industrija Jekla (SIJ),2007,Financial,,Partial (55.35), 139.00 
South Africa,Egoli Gas,2000,Infrastructure,Divestiture,Full, 15.90 
South Africa,Rand Airport,2000,Infrastructure,Divestiture,Partial, 2.90 
South Africa,AES Kelvin Power,2001,Infrastructure,Divestiture,Partial, 28.40 
South Africa,Aventura Resorts,2002,Competitive,Private Sale,, 3.33 
South Africa,Denel Aerospace and Ordnance,2002,Competitive,Divestiture,Partial, 54.35 
South Africa,SAFCOL,2002,Competitive,Divestiture,Partial, 72.47 
South Africa,Apron Services,2002,Infrastructure,Divestiture,Partial, 27.72 
South Africa,Mcell,2002,Infrastructure,Divestiture,Partial, 23.80 
South Africa,Non core assets of Transnet,2002,Infrastructure,Divestiture,Partial, 9.42 
South Africa,Chapman's Peak Drive,2003,Infrastructure,Divestiture,Partial, 17.00 
South Africa,Durban Transport,2003,Infrastructure,Concession,"Build, rehabilitate, operate, and transfer", 26.07 
South Africa,Telkom SA Ltd,2003,Infrastructure,Public Offers,, 484.80 
South Africa,SNO Telecommunications (Pty) Limited,2005,Infrastructure,Greenfield project,"Build, own, and transfer", 15.00 
Sri Lanka,National Insurance Corporation,2001,Financial,Divestiture,Full, 5.00 
Sri Lanka,Bogala Graphite Ltd,2001,Primary,Divestiture,Full, 1.70 
Sri Lanka,Sevanagala Sugar Industries Ltd,2002,Competitive,Divestiture,Full, 5.70 
Sri Lanka,Sri Lanka Insurance Corporation,2003,Financial,Divestiture,Full, 62.40 
Sri Lanka,Dialog Telecom Ltd.,2006,Infrastructure,Greenfield,, 5.00 
Sri Lanka,Bharti Airtel Sri Lanka,2007,Infrastructure,Greenfield project,Merchant (100%) , 4.00 
Sudan,Sudatel,2001,Infrastructure,Divestiture,Partial, 9.97 
Sudan,Bashair Telecom,2003,Infrastructure,Greenfield project,"Build, own, and transfer", 177.00 
Sudan,Kanartel,2004,Infrastructure,Greenfield project,"Build, own, and operate", 59.00 
Syria,Spacetel Syria,2001,Infrastructure,Greenfield project,"Build, own, and transfer", 35.00 
Syria,SyriaTel,2001,Infrastructure,Greenfield project,"Build, own, and transfer", 35.00 
Tajikistan,JSC ZHBK & CD,2005,Competitive,,, 1.28 
Tanzania,Tanzanian Telecommunications Company Limited,2001,Infrastructure,,, 60.00 
Tanzania,Air Tanzania,2002,Competitive,Public Offers,, 20.00 
Tanzania,Dar es Salaam Airport Handling Co(Swissport International AG),2003,Infrastructure,Divestiture,Partial, 4.00 
Tanzania,Dar es Salaam Water Distribution,2003,Infrastructure,Management and lease contract,Lease contract, 8.50 
Tanzania,Tanzanian Telecommunications ,2004,Infrastructure,,, 5.00 
Tanzania,Southern Paper Mills,2005,Competitive,Direct Sale,, 1.00 
Tanzania,National Micro Finance Bank,2005,Financial,Divestiture,, 29.40 
Tanzania,Tanzanian Telecommunications ,2005,Infrastructure,25% share,, 28.00 
Tanzania,Tanzania Railways,2007,Infrastructure,Concession,"Rehabilitate, operate, and transfer (51%)", 23.00 
Thailand,Ratchaburi Power,2000,Infrastructure,Divestiture,Partial, 238.50 
Thailand,Petroleum Authority of Thailand,2001,Energy,Divestiture,Partial, 631.00 
Thailand,Thai Airways International PLC,2003,Competitive,Public Offers,, 483.30 
Thailand,Krung Thai Bank PCL,2003,Financial,Public Offers,, 542.00 
Thailand,Mass Communications Authority,2004,Competitive,Public Offer,Partial, 77.20 
Thailand,Thai Airways International,2004,Competitive,Public Offer,"Partial, Secondary Offering", 549.40 
Thailand,Airports of Thailand,2004,Infrastructure,Divestiture,Partial, 439.00 
Tunisia,Ciments de Jbel,2000,Competitive,,, 229.90 
Tunisia,Tunisiana,2002,Infrastructure,Greenfield project,"Build, own, and operate", 227.00 
Tunisia,Tunisiana,2004,Infrastructure,Greenfield project,"Build, own, and operate", 247.00 
Tunisia,Ateliers mécaniques du Sahel,2005,Competitive,,, 1.77 
Tunisia,SOTACIB,2005,Competitive,,, 77.00 
Tunisia,Banque Du Sud,2005,Financial,,, 42.24 
Tunisia,"Société de Mise en Valeur et de Développement Agricole ""SIDI SÂAD",2006,Competitive,Asset Sale and Concession,, 1.69 
Tunisia,Société de  Développement des Fermes Productives de Lait,2006,Competitive,Asset Sale and Concession,, 3.27 
Tunisia,Société ENNAKL,2006,Competitive,Sale,Full, 16.77 
Tunisia,Société Skanes Palace International,2006,Competitive,Sale,, 8.38 
Tunisia,Société Tunisienne de Chaux,2006,Competitive,Asset Sale,, 1.70 
Tunisia,Tunisie Telecom,2006,Infrastructure,Divestiture,Partial (35%)," 2,250.00 "
Tunisia,Societe magasin general,2007,Competitive,Divestiture,Partial (76.31%), 56.00 
Tunisia,Société Tunisienne des Industries Electriques et Mécaniques (SACEM),2007,Competitive,Asset sale,, 4.65 
Tunisia,Tunisian Kuwati Bank,2008,Financial,Sale of shares,Partial (60%),249.00
Tunisia,Banque Tuniso-Koweitienne ,2008,Financial,Sale of shares,Partial (30%),115.33
Tunisia,Société Tunisienne d'Assurances et de Réasssurances ,2008,Financial,Capital increase of 35% for a strategic investor,,101.86
Tunisia,Société des ateliers Mécaniques du sahel ,2008,Competitive,Sale of shares,Partial (88.771%),1.88
Tunisia,Complexe Sucrerie de Tunisie,2008,Competitive,Sale,,1.70
Tunisia,Sousse Center (Hôtel Boujâafer Sousse),2008,Competitive,Sale of shares,Partial (99.93%),9.73
Turkey,Asil Celik,2000,Competitive,Divestiture,Block sale, 131.00 
Turkey,Petrol Ofisi,2000,Competitive,Divestiture,Block sale," 1,260.00 "
Turkey,Tupras ,2000,Energy,Divestiture,Public Offering," 1,104.00 "
Turkey,Guven Sigorta,2000,Financial,Divestiture,Block sale, 11.30 
Turkey,Isdemir (real estate),2000,Financial,Asset sale,, 26.10 
Turkey,T. Gemi Sanayi (land),2000,Financial,Asset sale,, 21.40 
Turkey,Deniz Nakliyati T.A.S.,2000,Infrastructure,Divestiture,Block sale, 50.00 
Turkey,Isdemir (100% share),2002,Competitive,Divestiture,Asset sale, 50.00 
Turkey,Petrol Ofisi,2002,Competitive,Divestiture,Public Offering, 168.30 
Turkey,Taksan,2003,Competitive,Divestiture,Block sale, 10.00 
Turkey,Amasya Seker,2004,Competitive,Tender,Block Sale, 1.13 
Turkey,Bet Kutahya Seker,2004,Competitive,Tender,Block Sale, 21.40 
Turkey,Eti Krom,2004,Competitive,Tender,Block Sale, 58.05 
Turkey,TDI Ankara Ferry,2004,Competitive,,, 2.25 
Turkey,TDI Samsun Ferry,2004,Competitive,,, 3.02 
Turkey,Tekel,2004,Competitive,Tender,Asset Sale, 292.00 
Turkey,TÜGSAS-Gemlik Gübre,2004,Competitive,,, 83.10 
Turkey,Tumosan,2004,Competitive,Tender,Asset Sale, 27.20 
Turkey,Ebuas,2004,Financial,Tender,Asset Sale, 5.63 
Turkey,Ebuas Manisa,2004,Financial,Tender,Asset Sale, 1.26 
Turkey,Igsas,2004,Financial,Tender,Asset Sale, 90.45 
Turkey,Kütahya Gübre real estates,2004,Financial,Tender,Asset Sale, 9.66 
Turkey,PETKIM real estates,2004,Financial,,, 4.07 
Turkey,SEKA Karacasu Premise,2004,Financial,Tender,Asset Sale, 1.85 
Turkey,Seka Real Estate,2004,Financial,Tender,Asset Sale, 10.50 
Turkey,Sümer Holding ,2004,Financial,Tender,Asset Sale, 18.03 
Turkey,Sümer Holding Bakirköy Premise,2004,Financial,,, 44.00 
Turkey,Sümer Holding Çanakkale Premise,2004,Financial,Tender,Asset Sale, 2.10 
Turkey,Sümer Holding Diyarbakir Premise,2004,Financial,,, 2.25 
Turkey,Sümer Holding Malatya Premise,2004,Financial,Tender,Asset Sale, 5.76 
Turkey,Tekel,2004,Financial,Tender,Asset Sale, 58.89 
Turkey,Tugsas,2004,Financial,Tender,Asset Sale, 1.42 
Turkey,Bursagaz,2004,Infrastructure,Tender,Block Sale, 120.00 
Turkey,Esgaz Eskisehir Natural Gas Distribution,2004,Infrastructure,Tender,Block Sale, 43.00 
Turkey,The Kusadasi Port,2004,Infrastructure,Concession,"Rehabilitate, operate, and transfer", 24.30 
Turkey,Cayeli Bakir,2004,Primary,Tender,Block Sale, 49.25 
Turkey,Div Han AS,2004,Primary,Tender,Block Sale, 28.50 
Turkey,Eti Bakir,2004,Primary,Tender,Block Sale, 21.88 
Turkey,Eti Elektrometalurji,2004,Primary,Tender,Block Sale, 15.32 
Turkey,Eti Gumus AS,2004,Primary,Tender,Block Sale, 41.20 
Turkey, Eti Aliminium,2005,Competitive,Tender,Block Sale, 305.00 
Turkey,Adapazari Sugar Factory,2005,Competitive,,, 45.75 
Turkey,ATAKÖY Hotel,2005,Competitive,Tender,Block Sale, 62.70 
Turkey,ATAKÖY Marina,2005,Competitive,Tender,Block Sale, 23.75 
Turkey,ATAKÖY Tourism,2005,Competitive,Tender,Block Sale, 33.70 
Turkey,Cyprus Turkish Airline,2005,Competitive,Tender,Block Sale, 33.00 
Turkey,Hilton HOTEL,2005,Competitive,Tender,Asset Sale, 255.50 
Turkey,Karadeniz Ship,2005,Competitive,Tender,Asset Sale, 4.20 
Turkey,PETKIM,2005,Competitive,,, 273.72 
Turkey,PETKIM,2005,Competitive,,, 6.26 
Turkey,TDI maritime line and ships,2005,Competitive,Tender,Asset Sale, 21.82 
Turkey,TEKEL-TEKA,2005,Competitive,Tender,Asset Sale, 1.32 
Turkey,THY-USAS ,2005,Competitive,,, 4.83 
